Wall time,Step,Value
1674736720.7258952,247660,-94.83910369873047
1674736733.4364855,248880,-95.07815551757812
1674736746.1683886,250100,-95.16207122802734
1674736758.6271174,251320,-95.12569427490234
1674736784.33576,253760,-95.33893585205078
1674736810.555736,256200,-95.53265380859375
1674736837.4579203,258640,-95.68547821044922
1674736863.2504807,261080,-95.72152709960938
1674736888.5281055,263520,-95.64791107177734
1674736901.2133274,264740,-95.43859100341797
1674736927.0733058,267180,-95.28877258300781
1674736940.2565403,268400,-95.25138092041016
1674736953.377124,269620,-95.33894348144531
1674736966.4555676,270840,-95.3468246459961
1674736979.2791362,272060,-95.34809112548828
1674737005.2888515,274500,-95.1207275390625
1674737017.8148758,275720,-95.07791900634766
1674737068.3584418,280600,-94.65381622314453
1674737105.8948574,284260,-94.57051849365234
1674737145.0143993,287920,-94.40127563476562
1674737171.0503454,290360,-94.2143783569336
1674737183.4232688,291580,-94.28239440917969
1674737195.7695174,292800,-94.20518493652344
1674737221.8684165,295240,-94.32395935058594
1674737234.8738346,296460,-94.30779266357422
1674737261.0888603,298900,-94.25043487548828
1674737273.8118734,300120,-94.2345199584961
1674737287.0265026,301340,-94.23079681396484
1674737301.7958374,302558,-93.56954956054688
1674737368.1232307,308638,-87.66938018798828
1674737381.3156862,309854,-86.38553619384766
1674737394.7805827,311070,-85.18396759033203
1674737433.3825035,314718,-81.42710876464844
1674737446.4216204,315934,-80.2027816772461
1674737458.3445203,317150,-78.91917419433594
1674737471.5638409,318366,-77.60762786865234
1674737498.190766,320798,-75.13345336914062
1674737605.3956878,330526,-65.22480010986328
1674737618.90136,331742,-63.94276809692383
1674737659.277275,335390,-63.35401916503906
1674737672.5876684,336606,-63.15436553955078
1674737685.6611414,337822,-63.03889083862305
1674737712.308749,340254,-63.022274017333984
1674737738.1990848,342686,-62.76123046875
1674737764.005481,345118,-62.493309020996094
1674737776.8199675,346334,-62.47661209106445
1674737803.29757,348766,-62.474239349365234
1674737829.9788232,351198,-62.40187454223633
1674737842.58456,352414,-62.15264892578125
1674737868.4628341,354846,-62.013118743896484
1674737934.100125,360926,-61.74159240722656
1674737946.823379,362142,-61.69569396972656
1674737959.901621,363358,-61.68196487426758
1674737972.8337994,364574,-61.573368072509766
1674737986.7936852,365790,-61.52024459838867
1674738051.149851,371870,-61.35911178588867
1674738076.8241794,374302,-61.20017623901367
1674738089.8388226,375518,-61.191810607910156
1674738103.049316,376734,-61.037540435791016
1674738116.1553006,377950,-61.043800354003906
1674738156.4625733,381598,-61.050758361816406
1674738169.4191926,382814,-61.1165885925293
1674738209.7427506,386462,-61.16020584106445
1674738235.6130967,388894,-61.23329544067383
1674738248.4231331,390110,-61.1091194152832
1674738287.7318943,393758,-61.02625274658203
1674738313.628879,396190,-60.8911247253418
1674738379.7747257,402270,-60.78727722167969
1674738393.1321967,403486,-60.83576202392578
1674738406.089046,404702,-60.780784606933594
1674738418.9385123,405918,-60.76651382446289
1674738432.2176394,407134,-60.69294357299805
1674738485.4205623,411998,-60.578086853027344
1674738499.0358653,413214,-60.61155319213867
1674738524.6575534,415646,-60.692604064941406
1674738564.656327,419294,-60.5018196105957
1674738578.0589054,420510,-60.492679595947266
1674738591.1441286,421726,-60.439308166503906
1674738604.1374514,422942,-60.424015045166016
1674738630.3784895,425374,-60.31446838378906
1674738657.4791288,427806,-60.20414733886719
1674738684.1425903,430238,-60.158966064453125
1674738697.0264697,431454,-60.19752883911133
1674738709.663086,432670,-60.23641586303711
1674738722.7628884,433886,-60.32170486450195
1674738762.667967,437534,-60.66090774536133
1674738789.17125,439966,-60.654518127441406
1674738815.982454,442398,-60.6629753112793
1674738829.230445,443614,-60.620643615722656
1674738842.6712122,444830,-60.56958770751953
1674738855.4068334,446046,-60.51084518432617
1674738868.5503235,447262,-60.49679946899414
1674738881.9129412,448478,-60.50631332397461
1674738895.5786924,449694,-60.68750762939453
1674738974.759532,456990,-61.00105285644531
1674738987.7222207,458206,-61.085792541503906
1674739015.0663385,460638,-61.15016174316406
1674739029.143725,461854,-61.238182067871094
1674739080.6909845,466718,-61.082252502441406
1674739120.984152,470366,-61.103275299072266
1674739134.5476968,471582,-61.25173568725586
1674739174.642839,475230,-61.19425582885742
1674739187.7704213,476446,-61.1484489440918
1674739201.1410809,477662,-61.268924713134766
1674739214.4698708,478878,-61.1602783203125
1674739227.500949,480094,-60.97948455810547
1674739241.0483925,481310,-61.15373229980469
1674739254.607935,482526,-61.087093353271484
1674739267.800357,483742,-61.054908752441406
1674739280.9239967,484958,-61.10926055908203
1674739294.375623,486174,-61.02802658081055
1674739307.9099314,487390,-60.98191452026367
1674739334.570969,489822,-60.961387634277344
1674739348.1315794,491038,-61.01926040649414
1674739375.457976,493470,-60.83942413330078
1674739403.8566062,495902,-60.80353927612305
1674739431.6160417,498334,-60.83346939086914
1674739444.7556872,499550,-60.72722244262695
1674739485.3598742,503198,-60.930274963378906
1674739498.9992857,504414,-61.133583068847656
1674739512.1522403,505630,-61.24388122558594
1674739525.6501906,506846,-61.23676300048828
1674739565.6802335,510494,-61.242618560791016
1674739606.5841455,514142,-61.34695816040039
1674739620.7263987,515358,-61.310665130615234
1674739661.4786842,519006,-61.5660514831543
1674739675.5855453,520222,-61.647953033447266
1674739731.7261162,525086,-62.09385681152344
1674739746.0874805,526302,-62.47529220581055
1674739789.3376899,529950,-62.791839599609375
1674739803.6491375,531166,-62.81232833862305
1674739818.0851035,532382,-63.03830337524414
1674739832.5961788,533598,-63.12649154663086
1674739846.3278775,534814,-62.85853958129883
1674739860.9351933,536030,-62.834007263183594
1674739874.3821363,537246,-62.884212493896484
1674739889.822557,538462,-62.91982650756836
1674739917.9584033,540894,-63.15797805786133
1674739931.7969363,542110,-63.23744583129883
1674739945.6050074,543326,-63.09696960449219
1674739959.2867844,544542,-63.032962799072266
1674740015.7722907,549406,-63.31864547729492
1674740030.1404424,550622,-63.198150634765625
1674740044.4548762,551838,-63.23344039916992
1674740059.5787783,553054,-63.090675354003906
1674740073.6468797,554270,-63.16292953491211
1674740102.553109,556702,-62.91313171386719
1674740130.7863476,559134,-62.78722381591797
1674740159.6178746,561566,-62.55735397338867
1674740173.649611,562782,-62.305580139160156
1674740188.0890205,563998,-62.4903564453125
1674740216.374137,566430,-62.81341552734375
1674740230.5235617,567646,-62.787864685058594
1674740245.5876632,568862,-62.7537727355957
1674740273.8923435,571294,-62.56332015991211
1674740302.6198015,573726,-62.73869323730469
1674740316.5679371,574942,-62.783016204833984
1674740358.9499652,578590,-62.65054702758789
1674740373.4909284,579806,-62.366573333740234
1674740416.12947,583454,-62.566864013671875
1674740430.581075,584670,-62.3858642578125
1674740444.8740625,585886,-62.31352996826172
1674740459.5499518,587102,-62.29782485961914
1674740473.4437504,588318,-62.22494888305664
1674740487.1292026,589534,-62.46824645996094
1674740501.6103835,590750,-62.42516326904297
1674740529.620023,593182,-62.653099060058594
1674740543.5360172,594398,-62.303504943847656
1674740557.5722036,595614,-62.11471939086914
1674740572.272411,596830,-61.86763381958008
1674740601.4709387,599262,-61.86582946777344
1674740644.7140915,602910,-61.61463928222656
1674740661.2197323,604134,-60.96272277832031
1674740705.7821388,607806,-59.98392868041992
1674740749.517662,611478,-58.747474670410156
1674740763.615229,612702,-58.19050598144531
1674740778.0217745,613926,-57.59553146362305
1674740821.4909325,617598,-56.09090805053711
1674740850.1448748,620046,-54.991329193115234
1674740863.8574755,621270,-54.519535064697266
1674740878.0614135,622494,-53.92864227294922
1674740892.398387,623718,-53.536865234375
1674740906.2322447,624942,-53.319488525390625
1674740919.7395582,626166,-52.86655807495117
1674740933.9320848,627390,-52.72422790527344
1674740962.4068234,629838,-51.97380065917969
1674740977.5038183,631062,-51.75472640991211
1674740991.7639189,632286,-51.14241027832031
1674741006.7319317,633510,-50.59847640991211
1674741020.9834952,634734,-50.79936218261719
1674741035.12915,635958,-50.76638412475586
