Wall time,Step,Value
1673270549.384621,1217,-114.59119415283203
1673270576.3222022,3468,-189.49485778808594
1673270600.139969,5496,-131.9290008544922
1673270623.4190502,7511,-101.0537338256836
1673270653.3574293,9995,-78.27729797363281
1673270673.3095858,11667,-63.081851959228516
1673270688.5632238,12869,-55.10657501220703
1673270708.1768649,14547,-54.266029357910156
1673270726.4268706,16580,-53.710227966308594
1673270748.5751991,18023,-48.45500183105469
1673270772.018759,20034,-39.59382629394531
1673270790.2458997,21475,-37.82965087890625
1673270807.779431,23488,-35.384071350097656
1673270827.4160397,24691,-37.73152160644531
1673270847.203791,26364,-33.441829681396484
1673270865.3370655,28364,-27.903446197509766
1673270887.6733193,29812,-25.83578109741211
1673270909.0697765,31488,-25.314828872680664
1673270945.8974946,34780,-17.63397979736328
1673270961.4992332,36006,-18.95740509033203
1673270987.2376082,38245,-15.579066276550293
1673271006.0043676,39915,-15.40839672088623
1673271024.276235,41365,-17.13785171508789
1673271042.4893813,43038,-14.785746574401855
1673271059.4195554,44260,-17.53168296813965
1673271073.0697362,45465,-14.88037395477295
1673271092.5094125,47139,-4.961225986480713
1673271109.8375936,49151,-3.3479843139648438
1673271148.274814,51620,-0.2814517021179199
1673271166.1395056,53289,0.5235113501548767
1673271185.041283,55315,0.5668713450431824
1673271216.3006003,57571,-0.1478525549173355
1673271234.1502156,59251,1.842213749885559
1673271256.883053,61511,5.341597557067871
1673271277.2328832,62695,5.592949867248535
1673271306.061956,65182,6.038963317871094
1673271321.1103997,66395,7.5878095626831055
1673271336.3826551,67840,6.934255123138428
1673271361.4040954,69868,9.475129127502441
1673271378.9998634,71317,7.818996429443359
1673271395.852482,72540,2.84799861907959
1673271410.569082,73760,0.3065528869628906
1673271427.597626,75191,0.7427692413330078
1673271453.6611226,77446,-3.701737642288208
1673271471.6875422,79125,-2.065753936767578
1673271487.598759,80342,-5.9951395988464355
1673271501.4450216,81548,-8.139459609985352
1673271520.2297695,83203,-5.096216678619385
1673271540.0376043,85230,-7.5667290687561035
1673271564.8856986,86904,-4.331351280212402
1673271580.3965254,88094,-4.000901222229004
1673271600.5698693,90336,-3.5774881839752197
1673271620.4666076,91560,-6.1158318519592285
1673271646.4820056,93592,-9.679574012756348
1673271670.6115315,95621,-11.709465980529785
1673271696.6597936,97857,-10.749128341674805
1673271710.3885753,99077,-12.17216968536377
1673271733.535695,101075,-12.395340919494629
1673271761.458283,103331,-12.691637992858887
1673271779.9727051,105009,-13.925727844238281
1673271805.2823215,107042,-15.726558685302734
1673271835.293033,110092,-14.422914505004883
1673271857.2029295,111508,-13.628087997436523
1673271881.5208762,113532,-12.806241035461426
1673271899.6882815,115205,-12.719782829284668
1673271917.677977,116639,-10.43902587890625
1673271933.2203114,118081,-8.932974815368652
1673271952.1169817,119529,-11.015377044677734
1673271977.3147936,121785,-10.587581634521484
1673271992.6708918,122991,-12.925187110900879
1673272009.5064228,124422,-11.655801773071289
1673272024.8028657,125629,-10.986282348632812
1673272052.1154916,128473,-10.78930950164795
1673272073.8380992,129920,-11.254820823669434
1673272092.3831928,131354,-9.226850509643555
1673272108.1426234,132803,-7.222751140594482
1673272138.5249827,135288,-5.511599063873291
1673272153.804684,136485,-4.127457141876221
1673272170.2545433,137912,-2.3168632984161377
1673272183.760778,139135,-3.7476353645324707
1673272202.0621724,140796,-4.024903297424316
1673272220.9362278,142243,-1.6228903532028198
1673272240.4419765,143906,-0.1165846511721611
1673272266.3994524,146390,0.5803222060203552
1673272292.1089756,148030,3.7012178897857666
1673272316.683999,150046,3.7672746181488037
1673272340.9622455,152068,3.230487585067749
1673272355.4471312,153289,1.478206753730774
1673272373.01407,155289,2.9267055988311768
1673272396.1401136,156725,3.995227336883545
1673272410.7636933,158177,2.9637298583984375
1673272429.9594653,159850,3.3983235359191895
1673272445.1980927,161280,5.669616222381592
1673272464.9620254,162935,7.230316638946533
1673272499.929959,166002,12.466499328613281
1673272527.3778844,168713,16.37209701538086
1673272545.4106772,170731,20.81363868713379
1673272584.5155838,174026,21.97210693359375
1673272604.1854124,175701,22.91313934326172
1673272621.691141,177135,21.305400848388672
1673272641.1880727,179379,23.501445770263672
1673272664.5585535,181057,21.94919776916504
1673272686.4948685,183082,22.401716232299805
1673272700.611991,184497,21.545631408691406
1673272715.1142693,185704,22.784988403320312
1673272738.8331103,187729,21.877626419067383
1673272751.7393336,188947,20.33142852783203
1673272767.301932,190394,19.21095848083496
1673272780.6097958,191602,18.189123153686523
1673272793.3704371,192810,15.381064414978027
1673272815.2600646,194827,16.122440338134766
1673272835.251498,196503,15.237972259521484
1673272857.442554,198497,20.993520736694336
1673272881.8354313,200748,22.82086181640625
1673272908.127329,203217,25.40070915222168
1673272926.9017508,205478,28.015432357788086
