Wall time,Step,Value
1674745020.3657691,1897,-159.51287841796875
1674745046.545381,3800,-151.31825256347656
1674745065.8871982,5246,-111.71306610107422
1674745090.9606364,6920,-90.6841812133789
1674745107.660958,8141,-86.6773681640625
1674745128.3774087,9820,-73.15172576904297
1674745149.3832655,11250,-68.48412322998047
1674745180.057099,13492,-55.523983001708984
1674745215.8083768,15976,-45.3964729309082
1674745231.7389393,17190,-45.47548294067383
1674745254.624087,18866,-42.012508392333984
1674745274.2854548,20302,-38.21632385253906
1674745295.250051,21749,-35.04735565185547
1674745311.2439303,22975,-35.322357177734375
1674745330.4311948,24416,-34.268821716308594
1674745346.1077192,25630,-32.24947738647461
1674745368.7740412,27305,-31.616487503051758
1674745391.6116412,28985,-30.000118255615234
1674745411.041157,30435,-29.632476806640625
1674745432.3299928,31884,-31.155057907104492
1674745463.2935271,34142,-28.88311767578125
1674745484.4331439,35811,-26.383485794067383
1674745502.4823928,37009,-23.58645248413086
1674745518.3181741,38215,-24.296245574951172
1674745546.7520049,40457,-22.134981155395508
1674745570.0040944,41900,-15.43213939666748
1674745586.8039107,43098,-9.773787498474121
1674745615.333399,45357,-7.7185139656066895
1674745636.9785354,46794,-5.787642002105713
1674745663.3782268,49279,-1.7622750997543335
1674745691.6908112,50960,-1.1717050075531006
1674745714.5654016,52392,0.5621377229690552
1674745745.2254758,54633,-0.314793199300766
1674745764.9325192,56076,-1.505833387374878
1674745785.773004,58087,1.4308079481124878
1674745820.6460679,60099,4.6162004470825195
1674745838.8965409,61286,4.626791954040527
1674745867.808839,63542,2.409714460372925
1674745888.9609938,64972,5.216482162475586
1674745920.39272,67229,5.419775009155273
1674745938.3976943,68678,4.002403259277344
1674745957.4209127,70106,5.676326274871826
1674745980.4654515,71548,5.2600860595703125
1674746018.0772257,74368,10.365779876708984
1674746038.6410027,75819,10.921954154968262
1674746061.5891187,77497,9.33650016784668
1674746087.5289123,79385,9.340292930603027
1674746119.127294,81627,9.557108879089355
1674746135.6096413,82830,11.928128242492676
1674746158.081751,84497,10.810675621032715
1674746185.0012388,86527,9.841093063354492
1674746201.8458402,87732,8.98681354522705
1674746218.3151433,88937,7.155787944793701
1674746249.5846918,91778,7.734973907470703
1674746279.0302575,93434,6.712804794311523
1674746303.7269452,95105,7.608964443206787
1674746328.1348405,97002,9.659164428710938
1674746349.5262914,98427,10.48324203491211
1674746378.002423,100454,9.892363548278809
1674746419.402927,103277,10.248262405395508
1674746443.246919,104954,7.129169464111328
1674746459.4325273,106151,8.773629188537598
1674746487.2084436,108186,10.334507942199707
1674746506.9107597,109632,8.088807106018066
1674746537.5330544,111889,7.981978416442871
1674746570.3698392,114724,13.43748664855957
1674746608.1643312,116984,13.524648666381836
1674746627.990289,118414,12.78699779510498
1674746644.145764,119626,8.677179336547852
1674746664.6075056,121072,10.740283966064453
1674746683.341798,122280,11.257051467895508
1674746700.4404993,123713,10.696959495544434
1674746719.3457851,124916,9.339394569396973
1674746742.7655828,126591,8.015584945678711
1674746763.5214782,128246,9.277270317077637
1674746794.0332255,130504,8.835444450378418
1674746815.749975,131949,7.9041218757629395
1674746846.4785283,133982,7.931310176849365
1674746877.1129508,136222,6.79102087020874
1674746916.5990021,139048,9.148061752319336
1674746943.6181617,141075,8.1875638961792
1674746978.7936232,143558,7.9173903465271
1674746998.6335301,145007,5.359355926513672
1674747018.7614317,146437,5.74769926071167
1674747047.155979,148469,3.425093650817871
1674747084.5949533,151277,8.141326904296875
1674747104.844122,152707,5.817702770233154
1674747134.323081,154701,9.926007270812988
1674747151.7165575,156130,11.84929084777832
1674747180.8517094,158148,14.018452644348145
1674747211.6306634,160392,10.951651573181152
1674747227.6093912,161584,12.784828186035156
1674747248.410011,163609,14.70312213897705
1674747281.0906117,165284,16.016071319580078
1674747297.8587184,166492,15.132339477539062
1674747327.2676294,168745,16.451148986816406
1674747369.9061923,171814,17.776073455810547
1674747388.6852403,173015,17.955049514770508
1674747408.1137455,174447,18.067249298095703
1674747438.4262776,176475,16.016176223754883
1674747468.0941749,178730,17.824419021606445
1674747484.7493556,179953,17.021780014038086
1674747506.3653467,181628,18.906097412109375
1674747530.4512668,183295,19.56614112854004
1674747560.6106808,185329,16.68845558166504
1674747580.2087517,186769,17.540992736816406
1674747620.0215783,189834,17.314308166503906
1674747640.7365746,191284,17.439411163330078
1674747662.4830008,192709,18.807186126708984
1674747679.5129132,193914,18.88075828552246
1674747698.0338075,195127,14.394515991210938
1674747716.1474512,196572,14.000906944274902
1674747737.706566,198004,10.626237869262695
1674747760.4261765,199659,11.866907119750977
1674747786.9911444,201682,12.55193042755127
1674747814.256063,203711,13.56854248046875
1674747840.0053246,205955,12.503171920776367
1674747878.8514836,208443,13.075554847717285
1674747898.052988,209857,12.947266578674316
1674747927.6608486,211867,14.943942070007324
1674747959.6136417,214348,15.372659683227539
1674747982.7838578,215786,14.821209907531738
1674748002.622352,217231,13.983159065246582
