Wall time,Step,Value
1674664690.3893275,206925,26.94634437561035
1674664753.9966183,208150,25.74298858642578
1674664828.1595051,209583,21.540199279785156
1674664914.54751,211261,17.468076705932617
1674665001.1348648,212921,13.980257034301758
1674665077.3041375,214347,10.722067832946777
1674665184.792887,216592,8.08440113067627
1674665316.1405017,218851,1.415827751159668
1674665377.3994737,220036,2.280242443084717
1674665438.482976,221254,-1.6592532396316528
1674665498.652352,222472,-2.219538927078247
1674665583.8530552,224147,-2.5213189125061035
1674665659.4810634,225601,-3.0964813232421875
1674665723.9421105,227031,-0.6416297554969788
1674665854.7053943,229286,0.3289531469345093
1674665923.8248608,231318,1.1031126976013184
1674666031.422068,232768,-1.559725046157837
1674666134.5426936,234797,-1.3542931079864502
1674666195.4997685,235984,-0.6967495679855347
1674666257.6111917,237206,-4.4545769691467285
1674666321.9218113,238397,-4.48093318939209
1674666404.1003966,240654,-7.389194011688232
1674666520.9295828,242897,-9.209710121154785
1674666642.751202,244570,-12.840288162231445
1674666760.6193686,247057,-11.905450820922852
1674666847.5162416,248488,-10.753575325012207
1674666995.2706232,251326,-6.628325939178467
1674667100.9076886,253349,-2.433335304260254
1674667163.4107351,254557,-1.6890127658843994
1674667224.2637155,255767,-1.5711791515350342
1674667284.0995703,256987,-4.038946151733398
1674667368.5027065,258659,-4.576869964599609
1674667452.228107,260339,2.636477470397949
1674667523.5627866,261770,1.067962408065796
1674667582.27914,262941,4.137032508850098
1674667655.925592,264394,3.7716448307037354
1674667718.7681348,265595,3.7264604568481445
1674667781.8489213,266801,3.538923978805542
1674667843.0929797,267985,2.7905547618865967
1674667920.512096,269667,2.253992795944214
1674668017.0508842,271549,4.251580715179443
1674668100.326535,272965,7.536022186279297
1674668181.1363049,275222,6.626209259033203
1674668276.2595448,276424,5.11390495300293
1674668377.873099,278453,6.663707733154297
1674668490.99149,280712,6.1128106117248535
1674668594.396915,282736,8.082413673400879
1674668668.3318472,284406,6.700494289398193
1674668736.8164685,285586,9.907031059265137
1674668821.6326153,287244,9.421932220458984
1674668930.2798471,289258,9.932988166809082
1674668992.8969767,290461,7.703509330749512
1674669100.9994318,292721,5.693323135375977
1674669174.3370748,293926,4.4185919761657715
1674669280.5003858,295935,6.749108791351318
1674669367.3055613,297602,11.239500999450684
1674669430.7024632,298797,13.750688552856445
1674669509.9436347,300464,14.612627029418945
1674669642.8033414,303532,17.06060218811035
1674669764.0065703,305205,16.209497451782227
1674669841.0681207,306880,16.706602096557617
1674669953.849993,308911,14.610892295837402
1674670029.317314,310343,15.460691452026367
1674670101.2724686,311794,13.45711612701416
1674670163.7726297,313011,11.799814224243164
1674670226.6397958,314225,10.96129035949707
1674670355.35588,316709,10.452232360839844
1674670461.281107,318738,11.344056129455566
1674670551.9258666,320414,13.030834197998047
1674670626.9549077,321847,13.550301551818848
1674670690.798842,323049,14.093771934509277
1674670784.4946933,325535,12.563714027404785
1674670886.8458486,326986,10.08423137664795
1674671048.655514,330632,9.801074028015137
1674671222.6907184,333702,11.24638557434082
1674671309.8620489,335155,9.939669609069824
1674671392.0803916,337412,11.229900360107422
1674671540.740069,339656,12.339278221130371
1674671658.6497154,342137,15.134132385253906
1674671732.2983148,343571,12.790027618408203
1674671828.9888241,345229,12.35244369506836
1674671930.3276515,347359,12.915782928466797
1674672003.2345984,348566,11.121841430664062
1674672123.8865423,350821,10.568565368652344
1674672198.2959895,352252,8.94273853302002
1674672259.6206126,353476,7.732637405395508
1674672367.36965,356317,11.491227149963379
1674672487.5863998,357974,12.241655349731445
1674672596.2580426,360231,15.518223762512207
1674672685.0919216,361679,14.476319313049316
1674672749.045023,362883,13.161417007446289
1674672812.2252047,364108,10.770767211914062
1674672900.3493826,365999,11.806963920593262
1674672997.5185125,367675,12.037203788757324
1674673061.3198621,368899,10.043783187866211
1674673136.407855,370342,8.999948501586914
1674673225.3737397,372013,8.245552062988281
1674673301.6400714,373693,9.884711265563965
1674673412.2253156,375707,7.25176477432251
1674673471.6630313,377120,6.893311977386475
1674673557.5400407,379375,9.260746002197266
1674673659.402325,381390,7.296360969543457
1674673786.180984,383296,7.2785773277282715
1674673899.5291426,385326,5.052004337310791
1674673975.7854018,386988,6.225807189941406
1674674089.8323412,388994,8.056641578674316
1674674151.915422,390216,2.8585078716278076
1674674227.5235643,391667,3.013263702392578
1674674345.6551673,393907,3.302210807800293
1674674415.3045633,395937,4.063122749328613
1674674525.360667,397378,4.768353462219238
1674674600.920046,398810,2.7685835361480713
1674674709.684419,401069,2.1851556301116943
1674674785.7270017,402278,1.9907292127609253
1674674866.7685006,404517,5.276377201080322
1674674968.253111,405963,4.003628253936768
1674675040.863719,407389,6.880661487579346
1674675155.4576247,409649,7.099918365478516
1674675243.4130073,411328,6.773927211761475
1674675319.1366122,412520,12.02951431274414
1674675394.879919,413966,11.033198356628418
1674675458.6363432,415181,11.109780311584473
1674675534.7440076,416630,9.36430835723877
1674675597.3446763,417819,9.835792541503906
1674675670.9284396,419229,9.547566413879395
1674675733.894583,420430,8.836162567138672
1674675803.8939543,422458,9.131653785705566
1674675918.5078733,423887,7.217724323272705
1674676033.2514722,426146,8.719891548156738
1674676107.4762259,427560,8.881519317626953
1674676213.4783967,429582,6.541020393371582
1674676277.5953538,430781,9.498015403747559
1674676398.0821512,433017,12.189749717712402
1674676474.4979236,434692,11.621825218200684
