Wall time,Step,Value
1673443569.8081396,1208,-34.994049072265625
1673443584.5630686,2431,-46.67060470581055
1673443598.1635933,3619,-28.73992919921875
1673443618.5925584,5870,-65.74017333984375
1673443642.3601184,7546,-57.655643463134766
1673443672.1119232,10027,-80.73866271972656
1673443687.5551257,11234,-72.97801971435547
1673443710.9653785,13700,-62.689205169677734
1673443730.473481,14914,-55.24030303955078
1673443744.6630576,16130,-52.65708923339844
1673443758.3514204,17336,-49.36642837524414
1673443778.8070018,19592,-43.01830291748047
1673443802.29282,21039,-43.85673904418945
1673443818.6189406,22484,-44.52760696411133
1673443832.748006,23671,-41.5693244934082
1673443855.9619281,25683,-45.56418991088867
1673443879.260331,27697,-45.30219650268555
1673443893.2608202,28918,-46.67873764038086
1673443913.8676128,31177,-57.331539154052734
1673443948.283498,34013,-76.72020721435547
1673443970.7917688,35446,-73.3929672241211
1673444005.9036314,38514,-90.1550064086914
1673444025.863478,40753,-94.43016815185547
1673444057.612376,43008,-91.62025451660156
1673444084.4844055,45244,-85.08329772949219
1673444108.720054,47486,-91.39590454101562
1673444142.595847,50309,-97.28791046142578
1673444163.0520694,52215,-96.18635559082031
1673444184.1170242,54247,-90.31134033203125
1673444207.9702373,56279,-95.13033294677734
1673444237.7297535,58530,-87.14743041992188
1673444255.9991097,59962,-86.63712310791016
1673444269.6941767,61166,-88.9075927734375
1673444288.937103,62839,-89.93456268310547
1673444322.6752121,65675,-89.40238189697266
1673444339.654282,67129,-90.07304382324219
1673444367.1376908,69616,-90.07383728027344
1673444395.6081893,72457,-88.78671264648438
1673444419.0300457,73907,-89.17190551757812
1673444432.6905723,75123,-89.63194274902344
1673444457.9745984,77363,-86.00320434570312
1673444481.4733791,79614,-83.57516479492188
1673444506.3622656,81646,-81.07867431640625
1673444525.0815806,83098,-72.24072265625
1673444542.6510756,84777,-54.64326477050781
1673444568.5127835,87034,-53.4505615234375
1673444583.6942112,88241,-36.853206634521484
1673444618.435297,91309,-27.868488311767578
1673444642.265877,93318,-26.3590145111084
1673444667.1000493,95576,-28.417470932006836
1673444682.5787947,96780,-22.993074417114258
1673444696.4593573,98225,-16.319480895996094
1673444712.976492,99667,-18.027416229248047
1673444733.3795679,101319,-15.733646392822266
1673444749.6344986,102995,-10.819032669067383
1673444787.3377006,106064,-10.134750366210938
1673444812.1106677,108307,-10.710968971252441
1673444827.601151,109752,-10.794797897338867
1673444841.4704502,110932,-10.336533546447754
1673444865.46646,113168,-9.26271915435791
1673444894.9555295,115640,-7.460606575012207
1673444911.415001,117083,-8.564739227294922
1673444924.858794,118289,-9.824609756469727
1673444959.7458158,121354,-5.8730010986328125
1673444987.320892,123593,-5.390901565551758
1673445004.9366033,125268,-5.112181663513184
1673445022.9117534,126718,-6.367635250091553
1673445036.3797145,127941,-8.108802795410156
1673445062.5114083,130192,-6.490212440490723
1673445097.2742062,133262,-4.207363128662109
1673445122.0822997,135277,-5.722854137420654
1673445146.0242035,137537,-5.22802209854126
1673445173.746278,139791,-5.492358684539795
1673445188.192041,141222,-7.324049472808838
1673445213.249341,143464,-6.225471019744873
1673445237.2766385,145727,-3.8461005687713623
1673445256.234519,146928,-3.2833640575408936
1673445270.1298418,148143,-5.683351516723633
1673445291.27945,150158,-6.0744309425354
1673445304.8233907,151362,-5.799617290496826
1673445326.2907162,153393,-6.788411617279053
1673445342.197178,154611,-6.931272506713867
1673445358.445077,156058,-5.536465644836426
1673445375.9879167,157736,-4.400915145874023
1673445408.7445896,160578,-3.768789529800415
1673445434.9599645,163050,-1.8381367921829224
1673445469.757101,165893,-1.627759337425232
1673445482.9304328,167096,-0.35588574409484863
1673445495.893857,168314,-4.0804266929626465
1673445510.333376,169760,-4.994565963745117
1673445524.922788,170944,-6.0295867919921875
1673445544.7286966,173198,-5.682045936584473
1673445583.8774352,176038,-2.605787992477417
1673445606.5569682,178069,-4.699470043182373
1673445629.3174999,180067,-8.068366050720215
1673445661.233027,182908,-8.06850814819336
1673445685.790558,184936,-7.6186089515686035
1673445700.4883783,186385,-9.824586868286133
1673445719.0297525,187821,-8.464256286621094
1673445745.6037943,190066,-10.089332580566406
1673445765.153096,191733,-9.495001792907715
1673445788.373775,193766,-9.140939712524414
1673445813.0299046,195800,-6.976042747497559
1673445839.40588,198056,-6.144118785858154
1673445858.1910994,199726,-4.973461627960205
1673445879.3722994,201752,-5.981629371643066
1673445892.268744,202937,-5.535789966583252
1673445911.1663995,204595,-3.5466954708099365
1673445927.2105985,206039,-5.136993885040283
1673445945.0105531,207483,-6.856298923492432
1673445959.0223832,208701,-10.535247802734375
1673445984.441183,211526,-9.630099296569824
1673446016.2067761,213780,-6.978484153747559
1673446044.0220423,216038,-4.103305816650391
1673446069.4050407,218294,-3.3083791732788086
1673446083.0886397,219508,-4.179422378540039
1673446105.2492115,221402,-2.3448476791381836
1673446119.0983055,222617,-6.018404483795166
1673446132.2642756,223804,-6.273918628692627
1673446145.3646986,225027,-6.702392578125
1673446167.182394,226932,-5.3667802810668945
1673446187.5713315,228599,-4.746334075927734
1673446207.7150426,230501,-2.8747055530548096
1673446234.7748423,232758,-2.152146816253662
1673446250.6609144,234205,-3.8162612915039062
1673446273.656897,236220,-4.117147445678711
1673446289.1911275,237426,-5.567683219909668
1673446305.320622,238858,-5.862924575805664
1673446319.3606393,240071,-8.307046890258789
1673446336.9634235,241723,-7.909195423126221
1673446352.4958408,242947,-8.966437339782715
1673446366.5325186,244375,-8.264657020568848
1673446395.7461624,246633,-8.749445915222168
1673446412.3193812,248083,-9.772831916809082
1673446439.0881615,250920,-8.051192283630371
1673446462.1593473,252948,-7.33639669418335
1673446489.5806928,254963,-7.792222023010254
1673446506.403069,256406,-10.198413848876953
1673446522.3842325,257604,-12.115875244140625
1673446540.3577502,259282,-11.693288803100586
1673446555.650319,260489,-11.276976585388184
1673446572.9491694,262501,-11.896003723144531
1673446600.5403984,264507,-7.999267578125
1673446622.9084702,266536,-6.018660068511963
1673446645.1884103,268441,-3.4765264987945557
1673446675.0383177,270925,-1.948715329170227
1673446689.8917687,272120,-3.2423386573791504
1673446715.5239778,274378,-3.3391013145446777
1673446732.1197083,275825,-5.245234489440918
1673446750.9944718,277853,-3.8278045654296875
1673446785.2152507,280923,-1.9423547983169556
1673446809.5857675,282599,0.185963973402977
1673446822.9526896,283814,-0.6070923209190369
1673446839.4695468,285258,-0.6739445328712463
1673446853.2620065,286477,-2.6558868885040283
1673446869.376708,287702,-2.3422508239746094
1673446888.8708134,289342,-1.4809240102767944
1673446908.1531231,291003,-1.5677313804626465
1673446926.2018843,293036,0.21373069286346436
1673446952.091307,294942,-0.07236815243959427
1673446967.6876736,296388,-0.28570470213890076
1673446993.8698366,298404,-0.7423742413520813
1673447017.6934953,300666,0.5796659588813782
1673447035.5389028,302115,0.43703097105026245
1673447059.0914226,304146,-0.2401932328939438
1673447076.3824933,306157,1.2058950662612915
1673447099.4839225,307587,-0.6660726070404053
1673447119.7448344,309849,-1.2765297889709473
1673447139.633644,311295,-1.2610106468200684
1673447176.5135136,314590,1.1820423603057861
1673447194.5388277,316037,-1.6291899681091309
1673447207.8079736,317255,-2.1356494426727295
1673447232.3651989,319266,-2.903656005859375
1673447252.5716856,321517,-0.20295396447181702
1673447287.5320814,323998,1.7874358892440796
1673447304.8662088,325415,-0.9718275666236877
1673447327.845495,327414,-0.8562889099121094
1673447342.5258088,328603,-0.9734804630279541
1673447359.027882,330034,0.2207559198141098
1673447382.079479,332067,0.155257910490036
1673447399.8413432,333741,2.2752983570098877
1673447423.538063,335756,1.3121387958526611
1673447439.49448,337184,0.29337209463119507
1673447475.208381,340251,3.2359557151794434
1673447494.5754414,341922,1.8321219682693481
1673447510.2528207,343340,2.4320507049560547
1673447524.300274,344562,-0.057931069284677505
1673447541.849739,346222,-0.5690113306045532
1673447561.9820058,347896,0.7498736381530762
1673447586.7883458,350383,3.8072807788848877
1673447615.6108654,352397,3.8881306648254395
1673447635.985859,354299,5.654310703277588
1673447655.3866332,356327,5.042060375213623
1673447687.0422215,358815,6.43483304977417
1673447715.67417,361073,3.61612606048584
1673447728.4292936,362277,3.511199474334717
1673447744.5273726,363722,4.552507400512695
1673447758.51853,364928,3.1807243824005127
1673447777.908961,366571,2.0361087322235107
1673447802.348727,368831,0.9553586840629578
1673447823.5946996,370513,2.379988193511963
1673447844.2085333,372189,2.368145227432251
1673447866.894608,374214,3.750985622406006
1673447880.8017676,375415,1.8411215543746948
1673447906.601114,377674,2.5382115840911865
1673447920.4739473,378889,1.5649864673614502
