Wall time,Step,Value
1675250655.615259,636371,-70.10637664794922
1675250683.5695632,638840,-69.64927673339844
1675250705.7281961,640749,-69.45378875732422
1675250743.3329585,644210,-49.980899810791016
1675250756.4278781,645406,-50.92775344848633
1675250786.346237,648054,-43.75318145751953
1675250809.0957286,650081,-38.53963088989258
1675250824.9309177,651517,-38.97371292114258
1675250840.151318,652932,-34.74982833862305
1675250862.115755,654938,-28.812564849853516
1675250887.462486,657404,-26.500938415527344
1675250907.190249,659413,-23.71799087524414
1675250925.330671,660635,-24.358842849731445
1675250949.5379758,662889,-22.98701286315918
1675250969.033404,665128,-20.815467834472656
1675251069.0134537,673831,-23.998825073242188
1675251083.1856587,675277,-22.757198333740234
1675251126.057624,679527,-22.0466251373291
1675251145.618039,680976,-21.29076385498047
1675251219.0572808,687761,-22.431522369384766
1675251259.6313763,691230,-19.932579040527344
1675251287.8777325,693711,-18.864809036254883
1675251316.0642972,696194,-18.390213012695312
1675251373.2496827,701293,-19.16310691833496
1675251386.3579462,702500,-19.326364517211914
1675251402.037179,703949,-19.991464614868164
1675251418.8293688,705609,-18.98873519897461
1675251438.3672338,707290,-19.731475830078125
1675251471.531979,710356,-19.376482009887695
1675251493.5632865,712260,-19.901958465576172
1675251506.1282318,713459,-19.666046142578125
1675251519.0255258,714662,-20.165578842163086
1675251541.5071926,716695,-29.640472412109375
1675251557.8951054,718121,-29.55481719970703
1675251575.9178188,719555,-29.146337509155273
1675251592.0578666,721212,-27.94072914123535
1675251606.3572938,722423,-29.27317237854004
1675251649.136212,726354,-30.843494415283203
1675251681.4867513,729246,-30.188861846923828
1675251707.5437062,731504,-29.18575668334961
1675251721.4772549,732721,-29.41657829284668
1675251741.0639796,734609,-28.85148048400879
1675251804.9825275,740085,-40.59676742553711
1675251821.5013962,742115,-41.423274993896484
1675251843.129768,743568,-40.9287109375
1675251856.3865466,744789,-43.64680862426758
1675251910.912048,749716,-46.2657470703125
1675251931.2929263,751390,-47.509490966796875
1675251967.6978753,754629,-47.09260177612305
1675251994.0984166,756886,-44.357948303222656
1675252053.1047976,762024,-33.830509185791016
1675252068.2390969,763457,-34.42298889160156
1675252130.9156992,769161,-29.903039932250977
1675252155.9431288,771403,-28.958581924438477
1675252174.8134758,772834,-27.482568740844727
1675252233.1301868,778345,-36.667091369628906
1675252253.7790103,779793,-25.9650821685791
1675252269.896353,781242,-26.377286911010742
1675252286.9140332,782691,-29.360309600830078
1675252306.0345383,784361,-27.61922836303711
1675252328.554699,786392,-27.71215057373047
1675252347.5629432,788631,-24.36419105529785
1675252377.0129757,790894,-21.12582015991211
1675252404.9413266,793318,-22.067363739013672
1675252417.6879783,794541,-23.367155075073242
1675252436.3819108,796200,-21.797962188720703
1675252451.6539955,797617,-22.767066955566406
1675252533.7176585,804803,-34.13857650756836
