Wall time,Step,Value
1675208755.9656608,2838,-3.4487850666046143
1675208800.431011,6546,-89.32343292236328
1675208814.6603713,7754,-75.16476440429688
1675208830.5984251,9778,-57.00454330444336
1675208914.4066393,16955,-41.31717300415039
1675208927.2021265,18171,-41.95648956298828
1675208940.2389863,19387,-40.97586441040039
1675209006.1032648,25348,-33.55154037475586
1675209019.169995,26552,-33.6112174987793
1675209032.335799,27777,-34.211944580078125
1675209059.5901048,30388,-30.938678741455078
1675209076.4176629,31798,-28.379619598388672
1675209104.4344645,34860,-24.34564971923828
1675209146.6547117,38328,-23.30988311767578
1675209159.8921494,39549,-24.395652770996094
1675209217.5484054,44882,-15.261159896850586
1675209234.1860585,46317,-14.150076866149902
1675209249.1350815,47730,-12.14992618560791
1675209271.3337295,49760,-14.811151504516602
1675209286.8491461,51203,-13.288934707641602
1675209345.995419,56562,-13.061050415039062
1675209367.0224013,58588,-10.639787673950195
1675209406.189256,62066,-10.928671836853027
1675209422.7631235,63741,-13.02204418182373
1675209440.9606767,65757,-12.043412208557129
1675209461.3610148,67203,-13.369712829589844
1675209488.854393,70265,-9.171662330627441
1675209616.0289004,81563,-8.656128883361816
1675209644.6599345,84041,-5.260496616363525
1675209673.8499403,87094,-1.3926146030426025
1675209700.0928166,89111,-1.9705678224563599
1675209714.0068202,90555,-3.4308414459228516
1675209738.2094743,92810,-3.3557846546173096
1675209770.9302967,95634,-2.693664789199829
1675209801.26415,98471,1.4407480955123901
1675209814.0716903,99661,-0.2085045874118805
1675209851.1736205,103119,-0.7809834480285645
1675209895.0342436,107190,-1.0779368877410889
1675209909.5404897,108390,0.3789915144443512
1675209934.496888,111230,0.8423230051994324
1675209952.2201505,112432,0.8314008116722107
1675209997.1695924,116584,2.2536909580230713
1675210011.4865255,117776,1.6894841194152832
1675210026.8486285,119193,1.861085057258606
1675210048.2101038,121218,1.5498937368392944
1675210089.590553,124890,1.354588270187378
1675210102.2870893,126111,-1.6338417530059814
1675210138.6868181,129455,-3.6708505153656006
1675210178.6807396,133129,-6.873966217041016
1675210219.8523252,136817,-3.864790916442871
1675210241.4809473,138849,-6.666200160980225
1675210257.1372168,140279,-8.391439437866211
1675210276.48504,142538,-8.74378776550293
1675210314.0499096,145424,-8.63279914855957
1675210338.6747472,147678,-6.87571907043457
1675210376.0315907,151140,-5.328638076782227
1675210402.4587696,153628,-3.968440055847168
1675210421.0080078,155645,-3.6094045639038086
1675210459.1570444,158765,-6.282328128814697
1675210480.696193,160778,-8.035743713378906
1675210563.418077,168317,-10.620819091796875
1675210636.8625536,174994,-11.440221786499023
1675210652.1885624,176428,-10.331975936889648
1675210705.1583076,181337,-10.307782173156738
1675210720.440104,182750,-9.69663143157959
1675210759.521761,186227,-8.970190048217773
1675210781.0319319,188233,-5.49383544921875
1675210794.0265288,189418,-6.378262519836426
1675210815.8346553,191447,-7.9980363845825195
1675210837.1415842,193462,-7.727560520172119
1675210852.4957783,194889,-7.919772148132324
1675210876.938778,197148,-8.73287296295166
1675210935.2839887,202467,-3.729912281036377
1675210947.2168634,203681,-5.318887233734131
1675210962.7334158,205115,-5.1231770515441895
1675211044.7457662,212622,0.7385736703872681
1675211134.051792,220937,3.652695894241333
1675211148.511318,222143,0.9815248847007751
1675211185.9818478,225584,4.064341068267822
1675211220.057,228654,5.3853678703308105
1675211232.9934533,229870,4.685868263244629
1675211250.8219202,231516,5.3217058181762695
1675211263.9018557,232720,1.036072015762329
1675211297.3166187,235829,0.4922211170196533
1675211336.8572502,239306,-0.3435130715370178
1675211352.4314885,240755,0.6609299778938293
1675211385.538947,244407,3.4606664180755615
1675211406.0902998,245859,-0.03355078026652336
1675211484.8627849,253019,0.9127463698387146
1675211497.9515483,254240,-0.8155801892280579
1675211525.706044,256954,2.1915385723114014
1675211544.121283,258380,1.0632119178771973
1675211559.8948088,259831,0.6765825152397156
1675211618.1898477,265318,-2.835855007171631
1675211693.6043217,272211,-3.0415337085723877
1675211751.3906047,277524,1.3118622303009033
1675211774.516,279551,4.052957534790039
1675211819.6547525,284292,6.962837219238281
1675211840.3553104,285727,5.393452167510986
1675211884.185364,289657,5.646365165710449
1675211899.629833,291102,2.1668596267700195
1675211915.1470613,292552,1.7334296703338623
1675211953.9211607,296614,0.9147531390190125
1675212001.0278084,300296,3.86357045173645
1675212032.1339583,303179,2.6133768558502197
1675212047.5757613,304616,3.367769718170166
1675212064.495221,306286,5.562625408172607
1675212105.1375487,309752,4.775696754455566
1675212126.915206,311761,6.729953765869141
1675212143.8953102,313793,4.962432384490967
1675212169.3018587,315693,8.157000541687012
1675212197.7599838,318513,12.266879081726074
1675212230.251473,321408,4.276071548461914
1675212243.7258117,322625,1.5641368627548218
1675212259.9753559,324295,1.7315380573272705
1675212285.4019206,327135,2.3131816387176514
1675212304.6434474,328586,0.7165928483009338
1675212330.7420075,330845,1.7452033758163452
1675212354.019591,332876,-0.18579642474651337
1675212420.61869,339037,6.454683780670166
1675212435.5097504,340239,6.614712715148926
1675212457.4549336,342267,6.879451274871826
1675212474.2946293,343938,4.5665106773376465
1675212524.6380098,348485,5.334665775299072
1675212597.163261,354992,4.62194299697876
1675212610.438809,356214,5.968478679656982
1675212626.8177197,357888,3.707390308380127
1675212663.4407237,360985,2.7958106994628906
1675212681.9811354,362660,-1.4720958471298218
1675212695.0285397,363857,1.116396188735962
1675212711.910392,365534,2.0009281635284424
1675212744.1518943,368414,1.324062466621399
1675212779.377474,371523,-0.12386233359575272
1675212814.429243,374739,0.25945401191711426
1675212852.1874776,378749,-1.1280823945999146
1675212904.8970518,383008,3.7494218349456787
1675212922.6442454,384683,3.925283432006836
1675212962.4588573,388387,3.4524197578430176
1675212979.664904,390065,1.8022832870483398
1675213006.4611971,392322,3.666449785232544
1675213022.8757157,393993,3.1836538314819336
1675213041.0113492,395673,2.5291430950164795
1675213081.5672657,399363,3.7992782592773438
1675213105.3210802,401393,5.267969131469727
1675213129.6103792,403637,5.590485095977783
